Brand,Processor_Speed,RAM_Size,Storage_Capacity,Screen_Size,Weight,Price,Price_Hashed,Price_Encrypted
HP,2.847903191688136,4,256,11.525291984166683,3.58269094699826,9197.983310634145,4665fdc6f1ec53d8f32aaba46c376bb9969c66a8d579b721b3acdbb00f9476d3,gAAAAABn8S9pycr9uF90ucr9CV2Hac9DdnAI6Y0PUdOvZhRu224UjTHZ-K9o6mSh13lFDJHP_5Q7k5sQEBWwyjgA4e42CVIwudIrP2fuu1w2eS6Uda_6k3o=
Dell,2.278269247890009,4,1000,12.696806784022998,2.51478910119557,31150.46348912145,3d09465bde10b73dbbcae427bf9b56e182b588194f158a73e581a97929fe958a,gAAAAABn8S9pMfxnLGyPZiRort68t88B9k8T5-XDoMOGOzC87mtjOOLqhzavJmD5Wx4W1f0_hVh-jijnG6-GUVRYcnpPr1yv0kJzeJXqrhq-f-6xO5ckdzo=
HP,3.025834458277296,32,256,13.511493713188935,2.5023792335539654,10601.345449746035,b837575d1a3b177367a17d7da47b56bdcaff7d22701c2eccbfe3d656b8989469,gAAAAABn8S9pZnmfah-Rogigb839eAz1uuqbUSNQn-6cSqDlyjeUss9L2Z7OTINJmHIzwxfeNxCfOMZwacvjtCwC-1-lKzhQLlSmfZUPCkGAbUSF1AYtnaY=
Dell,3.290376685557984,16,512,12.755098552857511,3.387780641315459,17524.667582559297,e394b4efe32f3da1c5570e5138c4d0f50a21aea4882453f3a044aee05d79773b,gAAAAABn8S9pY7RY0pwhzqr0oYNHXfo2xXvR5V3yWF0BXOnQJYRsI7R5ggOd_TN26CBfqiSN9ZU1hUWZ0tiz3mLhAd102vsopesrsXgvaJ1jiPIoV_PJHyM=
Asus,2.1815600018338346,8,1000,12.993233425683927,2.099803913508075,31727.51669713056,dd35b54542790018999d58200aed63068daf1a705b7fc2373e141521ccf212da,gAAAAABn8S9pBNHKjzbVpyiWh-RiHmAatIzMxsVBOftBfo1zp2tfabl3y5wFfynIk2FnD9b5zeh92O98QuetI8UxOzUisdPbt3SjIXr_eo3brhlamYllOHQ=
Asus,2.5338727538133785,16,1000,12.762655437046345,2.3656642475968117,31925.07691690721,3612d438158b67945420c1826f1ef6defe316099136b8eb71967efe38644e06e,gAAAAABn8S9poW2o7Wfl7ggm3MaZvuyx1LPB7_U7iz-f471EO8GYOq5BTevJf0lp-_ip5q-x0YeiZSuOWcxrdA9r9q536Abm3uCHu6Mg-QshmFW8fHLmL7Y=
Acer,1.8047152333423688,16,512,11.248995003098477,3.2475840182238427,17030.91419141605,cafc8343bf0144f2895ce44e2278f9650135109bedc025603664dc01e179a178,gAAAAABn8S9p-bxT90g-ek5n7kJIGB6OnvAk-NpwB8kFFBVbWNqS2HVodYcPTgKabsuyWf39oivMoNgmflUpHOOTEnmZQ1ZWyeBo4eDtn3X4uWm4CAtqmP4=
HP,1.9528733738367008,16,256,14.822568204946656,2.189389727623899,9636.022750232672,ca0c8cb134b507c85b3c7047ed0a9014b30012b9f2fba78d994870845560e9db,gAAAAABn8S9p3GDu7QpvBfs3J0MzA2PCQIPsXHSwO2QWwA9XWsXGTo6oE36r6F0-xovaBqVI90K73kAbRnOaoLenHKK7JFydBoqgNgob_cMHrRhFXHQzQzw=
Acer,3.2027946349124568,4,1000,14.583754522120817,3.190265169366588,31471.246464932334,1b4152305f5e9b91cc1d7b6173563abf5e9e1040b80208d11fc8edef31e5609a,gAAAAABn8S9pFd1Vw_2j7qIUgxZXe3X5mvWgSB91RPqqKyczAUiT4_D0VzxZqhawxuu8ZogGph_ppg02iPHyvMPDxO2djZGL9E3ZmscRo1Hn7Im8Btz284A=
HP,1.9535958692390676,32,1000,14.920300990872084,3.422018797845335,32690.20316177008,f3c3c8c3ba3aa18e5cfdc3056ad47709a473efcb741e6060284160faae0a70c3,gAAAAABn8S9p9rru9gbbSE86nEVeLzFuXsqbSVQsUkt94pUhOMNmZczH4X2Q205T5i0BAnV9CItuDGaxFKl-vk7Xpnn9bneBHb_og05J8RWj_osBytDLxUI=
Acer,2.8129084591676503,4,512,12.153859376201764,3.353799842219343,16815.944966357143,0888602dadf622f236c8c5b636045fbd1b3c0530b6da5fb2181cde2bebb00e76,gAAAAABn8S9prc4gu-H5Lv6By8UHqhzlwpBXS6vkgZatvuNHsz4SifK9ccJwVopXyLHrjL1RDi691cMzS8I2L049EG_ktADUnmsbJjaTb29CEEvzHt58NtU=
Lenovo,3.272615654306082,32,512,12.773927249674912,4.607524572209262,18247.31759738773,138d3cbbcd56265a27b4a91e58307769bb75495ce3e76b97ba59a0bc013daf0f,gAAAAABn8S9p2xtBN5YBiDq5TW8a7r6cFIcJvrFRxwT_87jwtbMf6AubwfBr91Nj4AFGWTmszxYZ3vzr6UOaKMXFo_A21WylzGfbqe7slxjM9zG4JjIEB3M=
Lenovo,1.7671923077368596,8,256,14.717695561669531,3.590187365155197,9384.527047699774,7b0608a1387f5653f5627a3199ddc9b210e43c55a1c16f90e1ead86ec954236d,gAAAAABn8S9piuWGPXs_xBVuodsC5anYtuN_M0eoZvDCbuJzsTVmsNXDfJdj0I0EruJBxFcp58u_Wx1YR20aM66nPAbeSoTtekLfchnrpOqtc5ptd8nwEOI=
Lenovo,2.918280549072259,8,1000,14.597765410759528,3.40394138743413,32024.43102535619,47107ea7cab50af3462895dd7513579ce09c5a7c97ea7b45eee19956e655ab42,gAAAAABn8S9pr-DcGJ_-7pKRJTh90zqCaTfwrfXcWb60T5YMdKLci4TAyjGsMylIaunqm4Zd2yKmcuIGm_NqIlYRBq1GzG_UwptEPZdrHYYw8xWhWpM-Hrg=
Lenovo,2.141406959253409,16,256,14.037981856125608,3.2321277361749985,9829.301900203083,fd6da0bea1f791090969429f9c9b17a8bb38dedb9f1bd2eaab69e9a0eec7d094,gAAAAABn8S9pwte0NbobZl1Jta2cpsuxgMl4VhLFQ5Sxo8WGRosBT28j0rcNdBpzjO9iz4hGhRUB6FmacfusHEHO9V5PvTDe13tJheX9zK9WnczQhL9Su5I=
Dell,3.9073171880939497,32,256,13.102479500061184,4.452870134913459,10424.744893239906,4dee5186c6a680a629e0f0b157ad84176d25d35deba7bf782ce0ba92d2ed64c1,gAAAAABn8S9pC9uh5Etgvf2wkeiqa2FM8zPhgM6H86-CaRJ-nZgnCE_FZDc2vt4V3wKRrjcwTb8zcVyhUKS1mo5zzj-z_Be1IsREzUNc3zSbikMInBt_PVU=
Lenovo,2.708864116799812,32,512,16.47758602864814,4.685169811999499,18156.078113352567,4b4ece6608fa8d3cb65579993df7aef4050e6d274b99aea58e7f7422e816d751,gAAAAABn8S9puRkJDLSemDPCLRoeqY50LV5zUck6idsXbBDAPuEPMpWxfSxUzgAYZuEoVKHANLHR6vRZyy5wTcDQ2khsorHcTwn0iqQWPAWX2wRVREJzQjE=
Asus,3.5149813744378955,32,1000,13.038621453793064,4.559727407591353,32982.441006081084,441127726f67ebee2b23349a303a57e32f2156867658ff58d1915250341d02d7,gAAAAABn8S9pw0eCMtcTkElPwlIrLf4gw6c64aRnAGu96PLfZ2Wm002OsgNm4L192mmr9wbDPr3ArzLM0RDv4LddPd-0GJxFp1K_ZR5ttP3O0hXpLMCHW2M=
Asus,2.8755663553906543,16,1000,13.73371493862351,4.020639734394173,31740.326520636645,f3a18945a302c19dd4ba599fdc35584ef6e353c9ad5f994568d22bfa4dcaffa9,gAAAAABn8S9pTX-IpYGa7rXf2of-8IF_YMBo792HQb9ozfh8p8bB7NWT9Bg_Bfsp9QRUsZIkvnFUsbXVLniUmm7sKI9Q1_J0aHXRkdP5uY5W_f6YSzglIzE=
Dell,1.6085313321370478,16,1000,15.068682985725252,2.4120852379060227,31723.780730333,2cf0953173239018b1d46a1c687a4febe03099642b861e09d6e11b5185a57818,gAAAAABn8S9pqhw00p1ZQRucsSPuPkYttvESlg-1O9nKAvrStZ_G9Yh6x0hKou08VCAvcPmLB-QAp0-_AscG7W4i5IIGmrALBQ==
Lenovo,3.082878438985056,8,512,14.258128585200584,2.830609908476037,17095.146166569753,865790b8a6692347936b8a19c9fa2384218df1c8b16ce8f8de06850b977cb355,gAAAAABn8S9p8BOeDdhjf6SIp8axA-U_8T32cE5VsEcipRoZ5a0qyuwlHGFk2n6Ik7Hk7nVfUyqdoTSI7mPESCqRoPeDEyisT9_4sb5MAZKg1fhGh99s8p8=
Lenovo,3.8785083555166415,4,512,13.081315858186311,2.1381891910459325,16986.151280130784,c1ece29060e47f2f747a12a2765b1a068c31f61f8c8852fe8357e38991521dbd,gAAAAABn8S9piLtek72gxiTVifA0m6tLH3UpE6xLnQP6FMTgq5VxUTwIglqGj0JWj6JIwbNNTVSFAEU_NZM7CAmQ3ragU6aKHbfaQRsrfWC81KoRMYxIGRg=
Lenovo,3.004029550365828,32,512,13.613868742739058,4.792472224970343,18286.888598140027,dd31f3a6b45bcc4064356f2a2c046d4b9518a37151fbdec8231fec96ff2ac445,gAAAAABn8S9pOwwk9nStKqg6Wrs-81oJjX3aFbL-RYq4fn1BD70vnTOW7EdQs_KpCPvadRxLBdNq15xFyC0lYfBuIYnl7utM5D3df-6smy65OIg83rqQj0Y=
Acer,3.5479721485669757,32,512,15.766884907121035,3.982395589072731,18168.94249970969,030be22b76630f25794a805ec92f91de25528e1019992cd5d9e5fdb83041a25a,gAAAAABn8S9pWEulwQL3stwyM9P3yyusT3LY6HtDJzjiBsyPF3N9_I-aZJ8uS4xP3Vfv1ddXkiBRMXsvAxbGGdi8p4JtA-Nk_zKHZ6DDJHtPjxGh916Wc50=
HP,3.71051615837102,4,512,12.668774932919677,4.239088652939724,16921.031373659833,1a25ac689441059992e4640ead0310176d5259cb4b3c915cd0fd59506c0ee33b,gAAAAABn8S9pAC0VpojG94kk-LzNoNbcyQ0XmQLlS1nJenMEsWk_NSf3pgBUWTECi4JG8um_1CYQtSUISyh1HI-KngbprVNio1aCQYDAOtXqXdgL1zHb6lI=
Acer,2.070199429872331,32,1000,11.853531438660893,2.9347152187466867,32752.14531270553,87da87f1460f8844ff3d3e276ef52a1fee6d90888d858e78bd2ea585c3c4e55c,gAAAAABn8S9powvl6wOY1OViHppJ5Guvu4Ndjj_aA6K_Mxt_pxiuHZk2XND2CPbhSbCVTPbSevkXfz9Q3aUOxYVyM5j9Pfay1ZVYh0bpPaXTaK_Ny8vb8LU=
HP,2.030112099770567,16,256,12.878979210978663,4.536960566832027,9600.27269279034,aa133a5372efa62d6a8b88317def30a3b60c355acdef6bde9a8b929f840e43a7,gAAAAABn8S9p-8TUbrKmMNb69Q86KA8U7ObXlR_0WxH4grm28ckudW-U26s9Hj3B1i6RGZFfzt2sElI5tL16WJe3YkhveihubjgguZncph36XlZkOMVo_Gc=
Lenovo,3.02745247212748,16,1000,16.097205292927406,2.778809851125436,32289.025217302365,3fc553ee44642d5bfb9428b49c33d007ae0a481985a543408c30707a5f761a8e,gAAAAABn8S9pFrm3vO49zdrkOgpVc1E0uObdwXI7m0CEHpjiN59iQiH0CVocCrkUiLXRBbR1-54tmjAI6s-a47FKWtM0ri9EdROEuKmFiqRZfavNSk9cgwo=
Lenovo,2.527571174516762,32,256,11.53393828913808,2.004931271337349,10573.858560372246,a4592e6ea6c90f1aaab0907db492a06833724ede3d8e48dec67b56af4a5481c5,gAAAAABn8S9pTL_ejVi-AZurqen0pnFwjrU0RqAf6BDayPFqZlkAvVBL5OcHpxLCR08YYkyNgQUtJoOi28QTUoTYQoDOajB6yoTMv9XpWhduEy-WNDgIkxw=
Acer,3.5996532571668007,16,512,16.95017644023471,3.129244887562082,17606.220337611598,8bf33f65bd29104ffb98588d440797f67cc0a3bba17503213c2f408ed4580237,gAAAAABn8S9pRZMKdNGUa2jBfSMxhu7LJW_WCg8r6krSSe11mpzsznAdB2kLhPrW3cLE6N7ZnX4vVZOOIRZkLndVfG2AouOMzOrmah-lnUWCYguBIADdat0=
Acer,3.750057808495028,16,256,14.246017393565976,3.71228444287722,10001.832841756575,c81918e21c3e6db53cfc22180537f15ff529dde187e5e3a13b892c18bc55c2d2,gAAAAABn8S9pAQYwy802U4Q0K-7CRlVHmDMbFo6MQZ5zmr00RyabI__v8cZoLcmWkI5-RLyizImqu-9bboOPJ-wTXvbXjtmZDsfTmmb24xi9s5jI5BHt7ao=
HP,2.3835534482567957,32,1000,16.909074463802565,3.4361145738965675,32720.53241424944,0c6f7139c896777109f12c77e2b853a69d934593c87bffc42d8bbc6c00952929,gAAAAABn8S9pNaQHLkaNgC539oHUvNrdFcgSXV4ZF_yPyaHMfSoRChcoPomllFPHyY70buQcFtK84nBN_GN2XSoDtX09WoalMyvDmDmr1zydAXIidW1wJcU=
Asus,2.092176397436205,8,1000,16.633978532515865,4.586228427729791,31551.206902054804,5e225b32ebf26f98049c99d989bf0dffb7470e881c5e412f844a710dbe183446,gAAAAABn8S9pTlkHhnh56bFKgBLdw4F1WR_2yBeCS-v6TDOYbkMTIb7LOzqge6l26pkVY_8MoVLwEU3YSMMX7TMJ8ILwRbDIgso0b-3XKWHHy11YvelCE4E=
HP,3.4513137881096547,4,256,13.7168822852655,2.316215857868501,9110.314750358611,073421e8b4840ef231b1cffeed27616719447bc898852f1268e1706a1721f30d,gAAAAABn8S9puVVv2zJiThE8giuIeJyZFo-XTWKpK5O_d-kLvS0pUQsAHlfQHmzZRF20pJeP_5IOIBOcbRbWXE2wIXdA7de5vO2NDDxeJW6Q0Fe1Cv8isQM=
Acer,2.18701508887034,16,512,12.190946447632095,3.661470321901177,17517.692129962947,50abba8c12b835836289849aa7fa9e1ed212286b8a3514b040b28addfe817094,gAAAAABn8S9pldvVuFhqHH8XKxXAI-LbLqXd9tE4v4lSrzT86DxehMjJSAoNu7SjkfNUNCketPSyDveYFn6J01nZd3tGnzNer_BFqgLJYpJF_P6Sbi5HiqA=
Acer,3.556535796284196,8,512,11.989308659390831,3.5389380494627223,17121.005091843883,9363614efec63fa5507f7335b2cd0bd8888adc72bdbcf18b2cce405f13f27314,gAAAAABn8S9pUavnvyxZN4VNPe8hWw2s4KFoO2DnySZ1BV6bYRVgzsaauG8c6FEersqiup5_pmafER2fWzCv3KWEAj05HXc4lMZ-72V30psd5nut2H0i_fg=
Dell,2.559345634121907,16,1000,12.439936183219745,2.844178946516489,32245.014750269227,42ccb1ff105eeb5a9d98d6bd00e28db00563231ef9f51091534373e5a8c15678,gAAAAABn8S9pCXpbcJ8TQ-0BqEC7l9z5C31exQyGQV5k7RZm_fFSn9EQwT5dy-UEjTp3GtgiR6v8zw6MkgwFWHxEJo9irEPGZEyMnmGqWwDwPODax3T3CqM=
Acer,3.168874748228676,16,256,15.260795843387225,4.466684337731032,9936.623236873858,7623b8ebc8f2663ac2de0c6804852ddad7e7fadbd4fedaba39c804e4fed6c1bf,gAAAAABn8S9phHnxTdB2EFYHF3erowRWo3o_IPH5_9ijp3zm1kg1jHsczu-lxw6XSCs-E8sYi4qzxd57Ex3Frt8tElnHs9tm5lrz30uk-gAkh9xSV8cMGGY=
Dell,1.7388382845866706,4,512,12.637699968388928,4.258545967646619,16440.8037442774,ee000c2430554ab69cf42882ea093b5b261f95a65d19c13c220bf8abc2bb991f,gAAAAABn8S9ppYe1LXkUP-jpAczgN-9kNOHu4CfEdJw2JN-OWmKqAUtmy5fvLqC4xqtelAuUts1yP2ZHKrxWKzVoDy8otG1o2Nve7Yv_3SyEyELo9xWO7Yw=
Asus,3.059648311691433,16,512,13.04855161762579,4.198577561995493,17541.13623887115,020cf3c88be824c7acc752c6e97320ad2150c511cfdda62d3c0b35a4c162b72b,gAAAAABn8S9p1VSSKhOPZTh-G27OvuwOL0X3NnHtrA17qLEFaTf0DLtAjz-hnq1zk39O26A4YXz5ZQaQBFSlIsG7tAxmvvBtLDlGqDtEktnAd7meTefuZPY=
HP,2.629419196843073,4,1000,13.692672823967689,4.628577434808668,31615.395174517456,720fbae8ad866408479352c5d6063ea4131fe169040316f3a3350da19ffda813,gAAAAABn8S9p46x3a5GYiFFcc291eBgA4A-clEmU5bX1K8_-bqtWpf3Qc-XP4E0lUQswHU4aU4AZg6B14YdwHjVhGW4xnX-UrtZC-jdqe7KprJtfHlCnFH4=
HP,2.966521157938685,4,512,16.479396082528737,4.168353801864564,16925.69245689916,c9655cce223ffdedd0f019bbeb66c4f151927bbadf85b5666d0cb2722fc9c1b9,gAAAAABn8S9pg3Zykltt8s_3lFEuJrxYs4yhanAGxpI_ODjNiZAU4eUooUC7Fk_pVO9qivSV09UvhFssYY2VT_W7BVzbnq5564ZmVueoC3EVR6rThJJNvgM=
Dell,1.9200355193621583,4,256,12.136360507309076,2.6955238751441795,8994.58494573542,aa2dbba852cea496f27dc176cbac9bf977810956eafbf9fc80a3fb7fdd6e349c,gAAAAABn8S9pBNTVDNOg5FdKU8_48yiDt8jAkkRiXUBz8KqHc2bC2tRLWZXPZ5MhjHfoI_AAbj7UZqWXD_BHmOG7A6bYWIITh_OleQ_RP-eEkSRDcZfpujw=
HP,3.342184362360455,8,1000,11.03015931565882,4.116688134949073,31637.58171576476,17a8911b93e4e611ff768357114263547f3f2468312bc6ef0a84843494394b38,gAAAAABn8S9pJJ4YwkEnHSSlo4W_QdHHFyZLwqOPmwtvvgJNRQ_31ZKItdEHITXySXkkMCDEkzkS_ESMXQhmkOeUTMorzPSXuI92YGGQpBjxxfExD3BcTQw=
Acer,3.6569926938580712,32,1000,11.360578462269022,2.9231084401695315,33034.19966891077,f2252791249c9afb6993a5b8760d2a4e2a5ab84e3f0f051f53a9f09fdb0fef4e,gAAAAABn8S9pipylhmfh5p1sCsE1MAQGPgZfEw9IYRWwZrwb9kBvbcM3mC9rTkoGPQyWVVfG4-4B_-BhErM-ehxayNxULYdTPP01lVrYvzqDo4uq-6otxS4=
Lenovo,2.041849500226939,8,256,16.42859805008071,2.726523951042412,9337.256259297008,d970fb2115de845ebc4671c27b8697e5fe52ccb4bf714befb261af0c3a0a0ac8,gAAAAABn8S9p0eGnv0CJ2O4z_YZbx4vzWjlTA8shcj-dFVlYmJUMQmVxJmdiEfsFr16cEISIM0gNhrZO2SJFE2B4mD-5ypqnEcrssfXKt_iboGMC_men-y0=
Dell,1.7392863888004042,32,1000,14.885098789060178,2.219010778698882,32607.6059829306,b80874e3dcb9cab3c2e88f13e3ad9a5a70169d181d4110b0b32c73d0a179af12,gAAAAABn8S9pO7TyZWdvhFncX-enV3nzd9Dgq66yRHb2l55prOUfPFRzTbnLQ1Hh2zHVTSTy2fmgtJz_rGs-i_UabVONYM_7dHIx98AtcaB0bHpLu-39Muc=
HP,1.559096465115841,32,512,12.63824371596684,4.23208574104303,17766.404122596145,4c6b44e6865b0f27fa9bf6e501c4829c93738eed0de7351a0e872c06effb35ad,gAAAAABn8S9pWwnqzt0_PqX2rO26NHDUTAB82Co8wH8oeu0l3YRcy0839tUgr-irq1Oe3ZAxwXQVFe8uAOSXWrcNH88h--IoZQz3nGxGYNMcAX6wfaWa9dA=
Dell,3.104928751108165,4,512,12.063155006067149,4.133002885849434,17138.512921401118,2de08c5bf991cdae42f053ace40f7b56a8ee51b268b20f5f7285999b59440da7,gAAAAABn8S9pMZhzAeGcrG6dkVrPBMOCPlSUm-i4djP_TB14tPLt_jL1J1NCmEAChHUwpEiwwdk29c2XA5FP2m0s0PK7V__8raEPlAEHJmjpyjWQni4Yuok=
Dell,3.017735090221952,16,256,12.765600419822686,2.7034984330222813,9932.648143307568,85c4f659dc072ecfc749ec739a14fbb5a75425f8d732dbd4e74125760592ea11,gAAAAABn8S9pZvk6Nv7xQHQ4_OEadRdTpoL6uCl5kyP13rP1BPnGXkrjbue29v5JE-ruozqY748Nq2zN5PcYi6AWh11edPlZF0uNczQ5VOVd0x5inHY9zOM=
Lenovo,2.866743531785175,4,512,11.68878156350768,4.248137050172468,16715.111346051184,aafd39a4e4a4aa613be8198821c4c84e6eaf48f9e6d4547696b6ed683df54c3f,gAAAAABn8S9pZnjSx5DNCK7ILG27-TK_XXpxl4rI_i9rfB7sz2r5oJP01NH_FQlpCUZ0_F2euTiY_r3A8gv3mN2gX9gWE1L9UT4spv2RY61K--82bCGcLKs=
Acer,2.079867740289939,16,256,16.649197461706645,4.75352264928066,9725.353722230924,8d9d1c9e4f8c811635ed3e201e963bb293c0b55a5895a2ffb53ddd05dfdd9563,gAAAAABn8S9pqWSzigBlGkODMdXwh1ho0lUXcX3FJ4phWFmkMs3fKtO1tzpEaKWQlS_LYdBD0OQQGGgn-EMfou1QBvf2vczUFU2tWSDZXdcrTRfYY2gpYbw=
Dell,2.4772649897637864,32,256,15.705237046191602,2.3240868724747377,10270.601136617244,4193a07dfa31c79d6bdc520dd64551da44f60107745ebd6bb523e6311690b2fa,gAAAAABn8S9p82Uq4OjtAe9KJ_4F7urXq-uVPbyf1Iq3yQY3M7_dvP7DO_0TctwXHCDSU_i-0O9B5tNk4C0YqMCRxTiu5jfwP7UrI30q_AkpOwFZ_vGK7z4=
HP,2.9861908379654327,4,512,13.774347061475243,2.697909915160325,16510.33181488892,eff6ed60faa79da21643572bf3d3afe256c1002c00e75d78020e7409554bad59,gAAAAABn8S9pRZZsw4J3n59mDZr-voh7cDJcPL-vpIDQ8pgEknfIGwp1meaQc6LsvmQaW36fgzC5Y79y0Ob2AUv435JkJUJXkufWcHFquU2tmyOSYK1nHJc=
Asus,2.741917147147924,16,256,16.189775630691212,4.250782382261947,10026.49773571635,1e469457c3828183dd91b7f962fede63dec9299eaedb2c429f406705ce8e4629,gAAAAABn8S9pRWGPoi6pLtdPTGPDmMk38x3nJUl2ZQe9z-362Gu7iTfKOyyp2oBvX9mzkSl063u2ijZdNEEII5mz-gxNoEV0SyabmVddvp35kkoJbISZIVY=
Dell,3.969463800537218,8,512,12.496749225759396,2.8235200205212347,17321.502772469725,c20501dd700f12d1dd6e726aefd0106e17dc91e34cbce72c22988213b5bcbff6,gAAAAABn8S9pzawxIyo07UNbaU9xRpr0sASt_GjuMyBFQHe4oS5m7OfXshvWk9F9BJyVRZLeKx0AmSJIK2oWYFaxaCdZPkFesD6xefIUmmb_IpOowFD6uaM=
Dell,1.8410993813918328,16,1000,15.302723410833162,3.8739919228511503,31925.993931369598,669039e9a8d1783f52164be60ef2bfb56c4d94ab280defe6e706748892e936e6,gAAAAABn8S9pyXHM_SBn2ipCeZuKjDJUqKChTEjOT7sALefOnU-RMwUzwDrvjSK4Grr5Atq7GWBvHfVFDEWNbpeLxxWsDkFbNczR8QVAoBAjg5tt5iioLi0=
Lenovo,3.2378613851189844,4,1000,16.13679499408246,2.243492673391144,31694.40469113412,7deaf4c33faff17ad5bc13392048cb98a54fa93561e9988ba88a1c0996e2db56,gAAAAABn8S9pMbUQ-P-J2BmkfpTVOaQigiGufPW9js7Yj3hB360C8JUa2iyQkgx92xsEahJu2gMD7td7QS51VA-0j4qztxYfkbTa4-33RY4xuHvqAo99Jnw=
Acer,2.5107969202607303,8,256,13.140612269739636,3.356607437310616,9956.631886857773,4d69fadfe3f2a1aedcdf89770aa48a883749a1edf1d50ce7f694e295cfdce22b,gAAAAABn8S9pB0SzqjcIxa8CkL-cNoYpIILAxvIO3kknemczcW8_lX97a5QsCoIwKqsh9iXtN0AbJ40liLYIG4QAqpIjOeX1WDBtppqQNIs8m10F60vlDxw=
Asus,2.570499037314037,16,512,15.544786672704303,4.217274265978859,17616.64185550617,7011b0919b0a4ff2a90819f2ea5fcecbae212355db2e9875deda6ce51a31863a,gAAAAABn8S9p-5QOTSonLVaRuCKkEZ7wKP2EB_BKcRZunU7uj5EAWKAWoQamcDfzfgiQ-aSEYziMRWvVczY0QUULumHuhmEllGKItu8uHNa-ntM1_gmnmGg=
HP,3.2939944141454407,16,512,12.770434095585856,4.059541829129758,17324.524093174547,24569de8ca87bca52e8f9c975408ba02b1475fdfbd521ebee0963d9e65c90777,gAAAAABn8S9pkdo7YR9cohSa4PYYJ4GzgYtv74sXRQFhBXDpoZgXjMC0g9YaclshON5teKOjeKSXXSCzcHbIOLbhh3gaZpFqQoc2VyalkAsNfZTJxdF41F0=
Asus,3.231090378310924,16,1000,12.793142811554183,4.44521630202742,31821.55349048893,7b496e1b8abe3945d55f4dc70044911002d7b3bb4f78c482f2a6d5f001c0035d,gAAAAABn8S9pqXvGBms2fgqppX94IrXNSN7bH2mmKMIDMwNsHSziQVhRkTOyMVnyrJe6WOJvm12JV47UcoC1N86jlOy9q7Js67TbUvahFv5a7qKGFQQgG-g=
HP,3.978139984255471,16,1000,11.642343071325117,4.632356379809506,32493.058447151387,ac799a91fed1467115ff6d2c7c87c484e910ddd52bdfa547855da7a9fa28667e,gAAAAABn8S9paYplGBuHF7Qgyd3kQjUrftX96M3B4SHfo9854KesMXxR2vZqxac8cMlKzLTKuqrJq4epYedCaxjChO8aJGTwxa2fBY5CnH48B2JbiWsDC4Q=
Acer,1.820985723635313,16,512,13.640348279056392,4.3195505037762745,17425.02777611643,a5e5a8d063c9edef872f05b706256c8fedd6152ffedea7882ed6b92e5d228b30,gAAAAABn8S9pa268jZIkYBcb_SlCrIDXJy-ElIlPN-TjBGJzDYjeOFn53BmCacb_gLGh9noiUo7iYMd8G2o8657lE2qtNNMMY9Upx3HxFY2h1igDNtNtWM8=
HP,1.7602741234604158,8,256,15.378271438984534,4.014763228816777,9314.484774693694,01e76f8ad0c3d50b551f6cc63f4950f27458aa5e2fd437caa99a8de7b52e279a,gAAAAABn8S9pzLZoOBw24AII1baCqB0uLvEf3Ur8d1_9P8rpxpPT5wohgSzLPjBpLwdK-zRBaR7gadb6m1MiK5FB5sG48o5ZYkb4oGDrlzTJbt3dYy5CZuY=
Lenovo,3.3108470428218526,32,1000,16.64132483342771,2.0951674754480933,32911.46842429856,a9001e9fbfa82b8872dd2fddf5380817b0a70f9e17b80f46f47dc4533e0c06df,gAAAAABn8S9pqJ3Oz0oE0n4qiiSFwWLnhMkcbQG5cuCU9zOjAkM83hu1Xj2QHfLdIVC35dUox1koM6_hNkhSSTLJEJEq31tdHzlfK7YY4ffvyJXEaC-zrYA=
Lenovo,2.9459672925160225,8,256,14.622781951574575,3.604900020228332,9498.257175309209,39375d85b02372e07e2955dd9069836ce78d76ba4537f863db02d3ad2742cc36,gAAAAABn8S9p0gcZ6T7bAL8azwsn7qS1qwKf1rJT3ylVPn7YIGlDgfPvEF2DT1giJfBvXM7MwmJtzKHCfrcAVKrAcmtFP6DHOTnJe5JAjeHfZ0gbcfk3rHw=
Lenovo,2.185401666399515,8,256,16.178813226414434,2.1130931747445585,9174.856632312052,5ba1c11683fc44ad39195456c204163d52b644274769c12d9369b8098c08bdeb,gAAAAABn8S9pvOyYAEhL481sXP_93k04vSOoX9qU-03tlPZB_7beoAiZXcsEHJwQUt-RWcLCi7128cviBYz-altHniUYj2RJwrDubSbfCTMP4EIZq3mXvHY=
Lenovo,1.6985484224724663,8,1000,15.934967895741362,4.424203451348068,31646.72338510003,364224ede5f75d375c5939af890ba5ada4b78ac662ce4656b6e334b00a847862,gAAAAABn8S9pyqMiVb6out6V_fhI9J1Dadx6kkDvsj3V1IPN383ygyFPkebzk98Y41j1Auu5CyrFnfUvreeKWbH_ANu1Du8-EDCu154WvoJy37NLwpKlwcE=
Asus,1.7141456239910764,32,256,12.040058317851685,2.962173573379873,10530.53993687592,0e17f69072ec574d91324af908c89335fd51430ce5b2c39b9156ab36a7d6a57d,gAAAAABn8S9psHDx7YNMMu5C3OFCT9yzvSOBgbDPKBaeB1dN5sdP1FFCpXgA9QdAeQveqshu-l2MPUH0cvoqJzRPLaICbPa-570vzCmg0CfwUEBaF-6fAxI=
